vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id,index,uid,new_id
7,P174,Sarawak,Bintulu,Tuan,Ting Ling Kiew,,male,chinese,BN - SNAP,,,,,894,391,,
7,P175,Sarawak,Lambir,Tuan,Peter Chin Fah Kui,,male,chinese,BN - SUPP,,,,,712,606,,
7,P176,Sarawak,Baram,Tuan,Luhat Wan,,male,bumiputera,BN - SNAP,,,,,487,270,,
7,P177,Sarawak,Bukit Mas,Tuan,Mutang Tagal,,male,bumiputera,BN - PBB,,,,,650,180,,
7,,,,Tan Sri Dato',Mohamed Zahir Bin Haji Ismail,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,,576,502,,
8,P001,Perlis,Kangar,Tuan Haji,Ishak Bin Arshad,,male,bumiputera,BN - UMNO,,,,,348,658,,
8,P002,Perlis,Arau,Tuan,Shahidan Bin Kassim,,male,bumiputera,BN - UMNO,,,,,803,614,,
8,P003,Kedah,Jerlun Langkawi,Datuk Seri,Sanusi Bin Junid,,male,bumiputera,BN - UMNO,,,,,788,380,,
8,P004,Kedah,Kubang Pasu,Y.A.B. Dato' Seri Dr,Mahathir Bin Mohamad,,male,bumiputera,BN - UMNO,Perdana Menteri,,,,500,164,,
8,P005,Kedah,Padang Terap,Dato' Dr,Affifudin Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,98,544,,
8,P006,Kedah,Kota Setar,,Wan Mohd. Hanafiah Bin Wan Mohd. Saman,,male,bumiputera,BN - UMNO,,,,,922,704,,
8,P007,Kedah,Alor Setar,Tuan,Chor Chee Heung,,male,chinese,BN - MCA,,,,,219,645,,
8,P008,Kedah,Kuala Kedah,Dato' Haji,Mohammad Abu Bakar Bin Rautin Ibrahim,,male,bumiputera,BN - UMNO,,,,,578,503,,
8,P009,Kedah,Pendang,Tuan,Othman Bin Abdul,,male,bumiputera,BN - UMNO,,,,,697,514,,
8,P010,Kedah,Jerai,Tuan Haji,Ghazali Bin Ahmad,,male,bumiputera,BN - UMNO,,,,death,274,556,,
8,P010,Kedah,Jerai,,Badruddin Bin Amiruldin,,male,bumiputera,BN - UMNO,,,,,160,640,,
8,P011,Kedah,Merbok,Dato' Paduka,Daim Zainuddin,,male,bumiputera,BN - UMNO,,,,,230,477,,
8,P012,Kedah,Sik,Dato Dr Haji,Abdul Hamid Bin Haji Othman,,male,bumiputera,BN - UMNO,,,,,27,633,,
8,P013,Kedah,Baling,Raja Dato',Ariffin Bin Raja Sulaiman,,male,bumiputera,BN - UMNO,,,,,143,639,,
8,P014,Kedah,Sungai Petani,,Che Ibrahim Bin Mustafa,,male,bumiputera,BN - UMNO,,,,,195,644,,
8,P015,Kedah,Padang Serai,Puan,Lim Lay Hoon,,female,chinese,BN - MCA,,,,,470,671,,
8,P016,Kedah,Kulim,Dato',Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,BN - UMNO,,,,,34,465,,
8,P017,Kelantan,Tumpat,Tuan Haji,Wan Mohd. Jamil Bin Wan Mahmood,,male,bumiputera,APU - PAS,,,,,927,455,,
8,P018,Kelantan,Pengkalan Chepa,Tuan Haji,Nik Abdullah Bin Haji Arshad,,male,bumiputera,APU - PAS,,,,,671,687,,
8,P019,Kelantan,Kota Bharu,Puan Hajah,Ilani Binti Dato Haji Isahak,,female,bumiputera,APU - S46,,,,,346,657,,
8,P020,Kelantan,Pasir Mas,Tuan Haji,Ibrahim Bin Ali,,male,bumiputera,APU - S46,,,,,334,420,,
8,P021,Kelantan,Rantau Panjang,Dr,Sanusi Bin Daeng Mariok,,male,bumiputera,APU - PAS,,,,,787,699,,
8,P022,Kelantan,Nilam Puri,Tuan Haji,Mohamad Bin Sabu,,male,bumiputera,APU - PAS,,,,,529,677,,
8,P023,Kelantan,Bachok,Tuan Haji,Buniyamin Bin Yaakob,,male,bumiputera,APU - PAS,,,,,178,642,,
8,P024,Kelantan,Pasir Puteh,,Wan Omar Bin Wan Najib,,male,bumiputera,APU - S46,,,,,931,625,,
8,P025,Kelantan,Kok Lanas,Tuan Haji,Mohamad Shukri Bin Haji Mohamed,,male,bumiputera,APU - S46,,,,,533,680,,
8,P026,Kelantan,Tanah Merah,Tuan Haji,Ibrahim Bin Pateh Mohammad,,male,bumiputera,APU - S46,,,,,338,421,,
8,P027,Kelantan,Machang,Tuan,Ahmad Shukri Bin Haji Hassan,,male,bumiputera,APU - S46,,,,,116,637,,
8,P028,Kelantan,Kuala Krai,Tuan Haji,Ibrahim Bin Mahmood,,male,bumiputera,APU - PAS,,,,,336,145,,
8,P029,Kelantan,Gua Musang,Tengku Tan Sri,Razaleigh Hamzah,,male,bumiputera,APU - S46,,,,,748,375,,
8,P030,Terengganu,Besut,Dato' Dr,Mohamad Yusof Bin Haji Mohamed Nor,,male,bumiputera,BN - UMNO,,,,,536,681,,
8,P031,Terengganu,Setiu,Dato' Haji Tengku,Mahmud Bin Tengku Mansor,,male,bumiputera,BN - UMNO,,,,,503,674,,
8,P032,Terengganu,Kuala Nerus,Datuk Haji,Abdul Rashid Bin Muhammad,,male,bumiputera,BN - UMNO,,,,,60,635,,
8,P033,Terengganu,Kuala Terengganu,Datuk Haji,Manan Bin Othman,,male,bumiputera,APU - S46,,,,,508,675,,
8,P034,Terengganu,Marang,Tuan,Abdul Hadi Bin Haji Awang,,male,bumiputera,APU - PAS,,,,,25,631,,
8,P035,Terengganu,Hulu Terengganu,Dato',Alias Bin Md. Ali,,male,bumiputera,BN - UMNO,,,,,130,407,,
8,P036,Terengganu,Dungun,Tuan Haji,Awang Bin Jabar,,male,bumiputera,BN - UMNO,,,,,149,410,,
8,P037,Terengganu,Kemaman,Dato',Ismail Bin Said,,male,bumiputera,BN - UMNO,,,,,356,484,,
8,P039,Pulau Pinang,Tasik Gelugor,Tuan,Mohd. Shariff Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,617,683,,
8,P040,Pulau Pinang,Bagan,Tuan,Lim Hock Seng,,male,chinese,GR - DAP,,,,,462,670,,
8,P041,Pulau Pinang,Permatang Pauh,Dato' Seri,Anwar Ibrahim,,male,bumiputera,BN - UMNO,,,,,141,473,,
8,P042,Pulau Pinang,Bukti Mertajam,Tuan,Chian Heng Kai,,male,chinese,GR - DAP,,,,,207,322,,
8,P043,Pulau Pinang,Nibong Tebal,Datuk,Dominic Joseph Puthucheary,,male,indian,BN - Gerakan,,,,,233,646,,
8,P044,Pulau Pinang,Bukit Bendera,Tuan,Gooi Hock Seng,,male,chinese,GR - DAP,,,,,281,481,,
8,P045,Pulau Pinang,Tanjong,Tuan,Lim Kit Siang,,male,chinese,GR - DAP,,,,,469,268,,
8,P046,Pulau Pinang,Jelutong,Tuan,R. Karpal Singh,,male,indian,GR - DAP,,,,,723,609,,
8,P047,Pulau Pinang,Bayan Baru,Tuan,Ahmad Bin Nor,,male,bumiputera,GR - DAP,,,,,104,636,,
8,P048,Pulau Pinang,Balik Pulau,Tuan,Mohamed Farid Bin Ariffin,,male,bumiputera,BN - UMNO,,,,,550,682,,
8,P049,Perak,Gerik,Dato',Mohd. Tajol Rosli Bin Mohd. Ghazali,,male,bumiputera,BN - UMNO,,,,,620,594,,
8,P050,Perak,Larut,Tuan Haji,Mohd. Zihin Bin Haji Mohd. Hassan,,male,bumiputera,BN - UMNO,,,,,627,596,,
8,P051,Perak,Parit Buntar,Dato',Abdul Raman Bin Suliman,,male,bumiputera,BN - UMNO,,,,,54,467,,
8,P052,Perak,Bagan Serai,Tuan,Qamaruzaman Bin Haji Ismail,,male,bumiputera,BN - UMNO,,,,,720,691,,
8,P053,Perak,Bukit Gantang,Dato' Dr,Abdullah Fadzil Bin Che Wan,,male,bumiputera,BN - UMNO,,,,,80,542,,
8,P054,Perak,Taiping,Tuan,Kerk Choo Ting,,male,chinese,BN - Gerakan,,,,,414,666,,
8,P055,Perak,Tasek Chenderoh,Tuan Haji,Hamzah Bin Mohamed Zain,,male,bumiputera,BN - UMNO,,,,,287,654,,
8,P056,Perak,Sungai Siput,Dato' Seri,S.Samy Vellu,,male,indian,BN - MIC,,,,,768,377,,
8,P057,Perak,Tambun,Dr,Nawawi Bin Mat Awin,,male,bumiputera,BN - UMNO,,,,,655,686,,
8,P058,Perak,Pasir Pinji,Tuan,Kerk Kim Hock,,male,chinese,GR - DAP,,,,,415,667,,
8,P059,Perak,Ipoh,Tuan,Lau Dak Kee,,male,chinese,GR - DAP,,,,,433,569,,
8,P060,Perak,Batu Gajah,Tuan,Foo Tiew Kok,,male,chinese,GR - DAP,,,,,260,650,,
8,P061,Perak,Kuala Kangsar,Dato' Seri,Rafidah Aziz,,male,bumiputera,BN - UMNO,,,,,728,442,,
8,P062,Perak,Beruas,Dato' Seri Dr.,Lim Keng Yaik,,male,chinese,BN - Gerakan,,,,,466,575,,
8,P063,Perak,Parit,Tuan,Nasruddin Bin Haji Alang Saidin,,male,bumiputera,BN - UMNO,,,,,654,597,,
8,P064,Perak,Gopeh,Dr,Ting Chew Peh,,male,chinese,BN - MCA,,,,,893,624,,
8,P065,Perak,Kampar,Tuan,Wong Win On,,male,chinese,GR - DAP,,,,,947,708,,
8,P066,Perak,Tapah,Dato',K. Kumaran,,male,indian,BN - MIC,,,,,395,664,,
8,P067,Perak,Pasir Salak,Dato',Megat Junid Bin Megat Ayob,,male,bumiputera,BN - UMNO,,,,,522,496,,
8,P068,Perak,Lumut,Datin,Ling Chooi Sieng,,female,chinese,BN - MCA,,,,,478,576,,
8,P069,Perak,Bagan Datok,Dato,Mohamed Bin Jamrah,,male,bumiputera,BN - UMNO,,,,,544,585,,
8,P070,Perak,Teluk Intan,Tuan,Ong Tin Kim,,male,chinese,BN - Gerakan,,,,,690,603,,
8,P071,Perak,Tanjong Malim,Dato',Loke Yuen Yow,,male,chinese,BN - MCA,,,,,486,577,,
8,P072,Pahang,Lipis,Dato',Chan Kong Chong,,male,chinese,BN - MCA,,,,,185,643,,
8,P073,Pahang,Raub,Puan,Teng Gaik Kwan,,female,chinese,BN - MCA,,,,,879,620,,
8,P074,Pahang,Jerantut,Dato',Wan Abu Bakar Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,917,526,,
8,P075,Pahang,Kuantan,Dato' Haji,Fauzi Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,255,647,,
8,P076,Pahang,Pekan,Dato' Seri Haji,Mohd. Najib Bin Tun Haji Abdul Razak,,male,bumiputera,BN - UMNO,,,,,587,355,,
8,P077,Pahang,Maran,Tuan Haji,Mohamad Bin Abdullah,,male,bumiputera,BN - UMNO,,,,,527,582,,
8,P078,Pahang,Mentakab,Dato' Dr,Siti Zaharah Binti Haji Sulaiman,,female,bumiputera,BN - UMNO,,,,,819,615,,
8,P079,Pahang,Bentung,Dato',Lim Ah Lek,,male,chinese,BN - MCA,,,,,456,572,,
8,P080,Pahang,Temerluh,Dato',Sabbaruddin Chik,,male,bumiputera,BN - UMNO,,,,,776,519,,
8,P081,Pahang,Rompin,Dr Haji,Jamaluddin Bin Haji Jarjis,,male,bumiputera,BN - UMNO,,,,,362,659,,
8,P082,Selangor,Sabak Bernam,Tuan Haji,Mahbud Bin Haji Hashim,,male,bumiputera,BN - UMNO,,,,,501,673,,
8,P083,Selangor,Tanjong Karang,Tuan,Saidin @ Yusof Bin Adam,,male,bumiputera,BN - UMNO,,,,,777,698,,
8,P084,Selangor,Hulu Selangor,Tuan,G. Palanivel,,male,indian,BN - MIC,,,,,266,651,,
8,P085,Selangor,Kuala Selangor,Dato' Haji,Abu Hassan Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,89,406,,
8,P086,Selangor,Kapar,Dato',M. Mahalingam,,male,indian,BN - MIC,,,,,491,672,,
8,P087,Selangor,Selayang,Datin Paduka Hajah,Zaleha Binti Ismail,,female,bumiputera,BN - UMNO,,,,,991,532,,
8,P088,Selangor,Ampang Jaya,Tuan,Ong Tee Keat,,male,chinese,BN - MCA,,Timbalan Yang di-Pertua,,,689,602,,
8,P089,Selangor,Hulu Langat,Dato',Lee Kim Sai,,male,chinese,BN - MCA,,,,,442,491,,
8,P090,Selangor,Petaling Jaya,Dr,Kua Kia Soong,,male,chinese,GR - DAP,,,,,428,668,,
8,P091,Selangor,Puchong,Dr,V. David,,male,indian,GR - DAP,,,,,904,94,,
8,P092,Selangor,Shah Alam,Puan Hajah,Rakibah Binti Haji Abdul Manap,,female,bumiputera,BN - UMNO,,,,,741,693,,
8,P093,Selangor,Klang,Tuan,Fong Kui Lun,,male,chinese,GR - DAP,,,,,258,649,,
8,P094,Selangor,Kuala Langat,Datuk Haji,Basri Bin Bajuri,,male,bumiputera,BN - UMNO,,,,,168,547,,
8,P095,Selangor,Sepang,Tuan Haji,Mohd. Sharif Bin Jajang,,male,bumiputera,BN - UMNO,,,,,616,593,,
8,P096,WP Kuala Lumpur,Kepong,Dr,Tan Seng Giaw,,male,chinese,GR - DAP,,,,,870,524,,
8,P097,WP Kuala Lumpur,Batu,Dato',Alexander Yu Lung Lee,,male,chinese,BN - Gerakan,,,,,127,546,,
8,P098,WP Kuala Lumpur,Titiwangsa,Dato' Drs,Suleiman Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,839,617,,
8,P099,WP Kuala Lumpur,Bukit Bintang,Tuan,Wee Choo Keong,,male,chinese,GR - DAP,,,,,937,706,,
8,P100,WP Kuala Lumpur,Lembah Pantai,Tuan,Mohamad Kamal Bin Hussain,,male,bumiputera,BN - UMNO,,,,,530,678,,
8,P101,WP Kuala Lumpur,Seputeh,Tuan,Liew Ah Kim,,male,chinese,GR - DAP,,,,,454,571,,
8,P102,WP Kuala Lumpur,Sungai Besi,Tuan,Tan Kok Wai,,male,chinese,GR - DAP,,,,,866,619,,
8,P103,Negeri Sembilan,Jelebu,Lt. Kol.,Ibrahim Bin Sareh,,male,bumiputera,BN - UMNO,,,,,340,656,,
8,P104,Negeri Sembilan,Jempol,Dato' Haji,Mohd. Khalid Bin Mohd. Yunus,,male,bumiputera,BN - UMNO,,,,,607,591,,
8,P105,Negeri Sembilan,Tampin,Tuan,Mohd. Noh Bin Rajab,,male,bumiputera,BN - UMNO,,,,,609,592,,
8,P106,Negeri Sembilan,Kuala Pilah,Dato',Napsiah Binti Omar,,female,bumiputera,BN - UMNO,,,,,651,509,,
8,P107,Negeri Sembilan,Seremban,Tuan,Yim Chee Hong,,male,chinese,BN - MCA,,,,,965,709,,
8,P108,Negeri Sembilan,Rasah,Dato,Wong See Wah,,male,chinese,BN - MCA,,,,,945,707,,
8,P109,Negeri Sembilan,Telok Kemang,Dr.,T. Marimuthu,,male,indian,BN - MIC,,,,,852,701,,
8,P110,Melaka,Alor Gajah,Tuan Haji,Ibrahim Bin Jendol,,male,bumiputera,BN - UMNO,,,,,335,41,,
8,P111,Melaka,Selandar,Dr,Fong Chan Oon,,male,chinese,BN - MCA,,,,,257,648,,
8,P112,Melaka,Batu Berendam,Tuan,Mohd. Tamrin Bin Abdul Ghafar,,male,bumiputera,BN - UMNO,,,,,621,595,,
8,P113,Melaka,Kota Melaka,Tuan,Lim Guan Eng,,male,chinese,GR - DAP,,,,,461,574,,
8,P114,Melaka,Jasin,Y.A.B.,Abdul Ghafar Bin Baba,,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri,,,,18,228,,
8,P115,Johor,Segamat,Tuan,S.S. Subramanian,,male,indian,BN - MIC,,,,,772,612,,
8,P116,Johor,Ledang,Tuan,Abdul Ghani Bin Othman,,male,bumiputera,BN - UMNO,,,,,21,535,,
8,P117,Johor,Pagoh,Tuan,Ahmad Bin Omar,,male,bumiputera,BN - UMNO,,,,,105,545,,
8,P118,Johor,Labis,Dato' Seri Dr.,Ling Liong Sik,,male,chinese,BN - MCA,,,,,479,346,,
8,P119,Johor,Mersing,Dato',Abdul Ajib Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,11,534,,
8,P120,Johor,Kluang,Tuan,Kang Chow Oh,,male,chinese,BN - MCA,,,,,410,665,,
8,P121,Johor,Parit Sulung,Tuan,Ruhanie Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,763,697,,
8,P122,Johor,Bakri,Tuan,Chua Jui Meng,,male,chinese,BN - MCA,,,,,223,550,,
8,P123,Johor,Muar,Tuan,Abdul Malek Munip,,male,bumiputera,BN - UMNO,,,,,40,634,,
8,P124,Johor,Sri Gading,Tuan,Mohd. Yasin Bin Kamari,,male,bumiputera,BN - UMNO,,,,,622,684,,
8,P125,Johor,Batu Pahat,Tuan Haji,Daud Bin Dato' Haji Taha,,male,bumiputera,BN - UMNO,,,,,232,478,,
8,P126,Johor,Sungai Benut,Tuan Haji,Abdul Hamid Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,26,632,,
8,P127,Johor,Senai,Tuan,Woon See Chin,,male,chinese,BN - MCA,,,,,949,627,,
8,P128,Johor,Kota Tinggi,Tuan,Syed Hamid Bin Syed Jaafar Albar,,male,bumiputera,BN - UMNO,,,,,843,700,,
8,P129,Johor,Tebrau,Puan,Siti Zainabon Binti Abu Bakar,,female,bumiputera,BN - UMNO,,,,,820,616,,
8,P130,Johor,Johor Baru,Tuan,Mohamad Khaled Bin Nordin,,male,bumiputera,BN - UMNO,,,,,531,679,,
8,P131,Johor,Pulai,Dato',Mohamed Bin Rahmat,,male,bumiputera,BN - UMNO,,,,,545,274,,
8,P132,Johor,Pontian,Tuan,Ong Ka Ting,,male,chinese,BN - MCA,,,,,686,688,,
8,P133,WP Labuan,Labuan,Tuan,Abdol Mulok Bin Awang Damit,,male,bumiputera,BN - UMNO,,,,,10,533,,
8,P134,Sabah,Marudu,Datuk,Amir Kahar Bin Tun Datu Mustapha,,male,bumiputera,BN - UMNO,,,,,135,638,,
8,P135,Sabah,Bandau,Tuan,George Sangkin,,male,bumiputera,GR - PBS,,,,,272,653,,
8,P136,Sabah,Kota Belut,Tuan,Maidom P. Pansai,,male,bumiputera,GR - PBS,,,,,504,580,,
8,P137,Sabah,Tuaran,Datuk,Monggoh Orow,,male,bumiputera,GR - PBS,,,,,635,685,,
8,P138,Sabah,Kinabalu,Dr,Osman Minudin,,male,bumiputera,GR - PBS,,,,,695,689,,
8,P139,Sabah,Jambongan,Tuan,Michael Asang,,male,bumiputera,GR - PBS,,,,,524,581,,
8,P140,Sabah,Sandakan,Tuan,Lai Lun Tze,,male,chinese,GR - PBS,,,,,430,669,,
8,P141,Sabah,Kinabatangan,Tuan Haji,Juhar Bin Haji Mahiruddin,,male,bumiputera,BN - UMNO,,Timbalan Yang di-Pertua,,,389,663,,
8,P142,Sabah,Keningau,Datuk,Joseph Pairin Kitingan,,male,bumiputera,GR - PBS,,,,,384,563,,
8,P143,Sabah,Penampang,Datuk,Bernard Giluk Dompok,,male,bumiputera,GR - PBS,,,,,170,548,,
8,P144,Sabah,Gaya,Tuan,Philip Yong Chiew Lip,,male,chinese,GR - PBS,,,,,718,690,,
8,P145,Sabah,Tanjong Aru,Tuan,Vun Shin Choi @ Joseph Voon,,male,chinese,GR - PBS,,,,,912,702,,
8,P146,Sabah,Papar,Tuan,Osu Bin Haji Sukam,,male,bumiputera,BN - UMNO,,,,,696,604,,
8,P147,Sabah,Kimanis,Tuan,Nurnikman Bin Abdullah,,male,bumiputera,GR - PBS,,,,,683,601,,
8,P148,Sabah,Limbawang,Tun Datu Haji,Mustapha Bin Datu Harun,,male,bumiputera,BN - UMNO,,,,,647,284,,
8,P149,Sabah,Padas,Tuan,Raden Malleh,,male,bumiputera,GR - PBS,,,,,726,692,,
8,P150,Sabah,Pensiangan,Tuan,Taiman Bin Lumaing,,male,bumiputera,GR - PBS,,,,,855,618,,
8,P151,Sabah,Tawau,Tuan,Geoffrey Yee Ling Fook,,male,chinese,GR - PBS,,,,,270,652,,
8,P152,Sabah,Silam,Tuan,Railey Bin Haji Jeffrey,,male,bumiputera,BN - UMNO,,,,,733,610,,
8,P153,Sabah,Semporna,Tan Sri Datuk Haji,Sakaran Bin Dandai,,male,bumiputera,BN - UMNO,,,,,779,444,,
8,P154,Sarawak,Mas Gading,Dr,Patau Rubis,,male,bumiputera,BN - SNAP,,,,,705,605,,
8,P155,Sarawak,Santubong,Puan,Rohani Binti Abd. Karim,,female,bumiputera,BN - PBB,,,,,758,696,,
8,P156,Sarawak,Petra Jaya,Dato' Dr Haji,Sulaiman Bin Haji Daud,,male,bumiputera,BN - PBB,,,,,834,387,,
8,P157,Sarawak,Bandar Kuching,Tuan,Sim Kwang Yang,,male,chinese,GR - DAP,,,,,816,522,,
8,P158,Sarawak,Padawan,Tuan,Yong Khoon Seng,,male,chinese,BN - SUPP,,,,,967,710,,
8,P159,Sarawak,Kota Semarahan,Datuk Patinggi Tan Sri Haji,Abdul Taib Mahmud,,male,bumiputera,BN - PBB,,,,,69,115,,
8,P160,Sarawak,Serian,Tuan,Richard Riot Anak Jaem,,male,bumiputera,BEBAS,,,,,754,694,,
8,P161,Sarawak,Batang Sadong,Tuan,Wahab Bin Suhaili,,male,bumiputera,BN - PBB,,,,,913,703,,
8,P162,Sarawak,Batang Lupar,,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,BN - PBB,,,,,926,705,,
8,P163,Sarawak,Sri Aman,Datuk,Daniel Tajem Anak Miri,,male,bumiputera,BN - PBDS,,,,,231,552,,
8,P164,Sarawak,Lubok Antu,Tuan,Jawah Anak Gerang,,male,bumiputera,BN - PBDS,,,,,371,560,,
8,P165,Sarawak,Betong,Tuan,Douglas Uggah Embas,,male,bumiputera,BN - PBB,,,,,237,553,,
8,P166,Sarawak,Saratok,Datuk,Peter Tinggom Anak Kamarau,,male,bumiputera,BN - SNAP,,,,,716,607,,
8,P167,Sarawak,Kuala Rajang,Dato',Abang Abu Bakar Bin Datu Bandar Abang Haji Mustapha,,male,bumiputera,BN - PBB,,,,,6,399,,
8,P168,Sarawak,Sarikei,Tuan,Law Hieng Ding,,male,chinese,BN - SUPP,,,,,436,490,,
8,P169,Sarawak,Julau,Tuan,Thomas Salang Siden,,male,bumiputera,BN - PBDS,,,,,886,390,,
8,P170,Sarawak,Kanowit,Datuk,Leo Moggie Anak Irok,,male,bumiputera,BN - PBDS,,,,,449,341,,
8,P171,Sarawak,Lanang,Tuan,Jason Wong Sing Nang,,male,chinese,GR - DAP,,,,,370,661,,
8,P172,Sarawak,Sibu,Tuan,Robert Lau Hoi Chew,,male,chinese,BN - SUPP,,,,,756,695,,
8,P173,Sarawak,Mukah,Dr,Leo Michael Toyad,,male,bumiputera,BN - PBB,,,,,448,492,,
8,P174,Sarawak,Selangau,Tuan,Joseph Mauh Ak Ikeh,,male,bumiputera,BEBAS,,,,,383,662,,
8,P175,Sarawak,Kapit,Tuan,James Jimbun Anak Pungga,,male,bumiputera,BN - PBB,,,,,365,660,,
8,P176,Sarawak,Hulu Rajang,Tuan,Billy Abit Joo,,male,bumiputera,BEBAS,,,,,173,641,,
8,P177,Sarawak,Bintulu,Datuk Amar,James Wong Kim Min,,male,chinese,BN - SNAP,,,,,368,261,,
8,P178,Sarawak,Miri,Tuan,Peter Chin Fah Kui,,male,chinese,BN - SUPP,,,,,712,606,,
8,P179,Sarawak,Baram,Tuan,Harrison Ngau Laing,,male,bumiputera,BEBAS,,,,,293,655,,
8,P180,Sarawak,Bukit Mas,Tuan,Michael Lisa Kaya @ Gor Kaya,,male,bumiputera,BN - PBB,,,,,526,676,,
8,,,,Tan Sri Dato',Mohamed Zahir Bin Haji Ismail,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,,576,502,,
9,P001,Perlis,Padang Besar,Tuan,Azmi Bin Khalid,,male,bumiputera,BN - UMNO,,,,,159,727,,
9,P002,Perlis,Kangar,Tuan,Md. Isa Bin Sabu,,male,bumiputera,BN - UMNO,,,,,521,763,,
9,P003,Perlis,Arau,,Hashim Jasin,,male,bumiputera,APU - PAS,,,,,305,739,,
9,P003,Perlis,Arau,Tuan,Kamarudin Bin Ahmad,,male,bumiputera,BN - UMNO,,,,death,405,754,,
9,P004,Kedah,Langkawi,Dato',Abu Bakar Bin Taib,,male,bumiputera,BN - UMNO,,,,,85,715,,
9,P005,Kedah,Jerlun,Datuk,Hanafi Bin Ramli,,male,bumiputera,BN - UMNO,,,,,290,737,,
9,P006,Kedah,Kubang Pasu,Y.A.B. Dato' Seri Dr,Mahathir Bin Mohamad,,male,bumiputera,BN - UMNO,Perdana Menteri,,,,500,164,,
9,P007,Kedah,Padang Terap,Dato' Dr,Affifudin Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,98,544,,
9,P008,Kedah,Pokok Sena,Tuan,Wan Hanafiah Bin Wan Mat Saman,,male,bumiputera,BN - UMNO,,,,,922,704,,
9,P009,Kedah,Alor Setar,Tuan,Chor Chee Heung,,male,chinese,BN - MCA,,,,,219,645,,
9,P010,Kedah,Kuala Kedah,Dato' Haji,Zakaria Bin Mohd Said,,male,bumiputera,BN - UMNO,,,,,990,801,,
9,P011,Kedah,Pendang,Tuan,Othman Bin Abdul,,male,bumiputera,BN - UMNO,,,,,697,514,,
9,P012,Kedah,Yan,Tuan Haji,Badruddin Bin Amiruldin,,male,bumiputera,BN - UMNO,,,,,160,640,,
9,P013,Kedah,Sik,Dato' Dr Haji,Abdul Hamid Bin Haji Othman,,male,bumiputera,BN - UMNO,,,,,27,633,,
9,P014,Kedah,Merbok,Tun,Daim Bin Haji Zainuddin,,male,bumiputera,BN - UMNO,,,,,230,477,,
9,P015,Kedah,Sungai Petani,Tuan,Che Ibrahim Bin Mustafa,,male,bumiputera,BN - UMNO,,,,,195,644,,
9,P016,Kedah,Baling,Raja Dato',Ariffin Bin Raja Sulaiman,,male,bumiputera,BN - UMNO,,,,,143,639,,
9,P017,Kedah,Padang Serai,Tuan,Lim Lay Hoon,,male,chinese,BN - MCA,,,,,470,671,,
9,P018,Kedah,Kulim Bandar Baharu,Dato',Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,BN - UMNO,,,,,34,465,,
9,P019,Kelantan,Tumpat,Tuan Haji,Wan Mohd. Jamil Bin Wan Mahmood,,male,bumiputera,APU - PAS,,,,,927,455,,
9,P020,Kelantan,Pengkalan Chepa,Tuan Haji,Nik Mohd. Amar Bin Haji Nik Abdullah,,male,bumiputera,APU - PAS,,,,,676,770,,
9,P021,Kelantan,Kota Baharu,Tuan Hajah,Ilani Binti Dato' Haji Isahak,,female,bumiputera,APU - S46,,,,,346,657,,
9,P022,Kelantan,Pasir Mas,Tuan,Zainuddin Bin Mohamad Nor,,male,bumiputera,APU - S46,,,,,985,800,,
9,P023,Kelantan,Rantau Panjang,Dr,Sanusi Bin Daeng Mariok,,male,bumiputera,APU - PAS,,,,,787,699,,
9,P024,Kelantan,Kubang Kerian,Tuan Haji,Mohamad Bin Sabu,,male,bumiputera,APU - PAS,,,,,529,677,,
9,P025,Kelantan,Bachok,Tuan Haji,Buniyamin Bin Yaakob,,male,bumiputera,APU - PAS,,,,,178,642,,
9,P026,Kelantan,Peringat,Dato' Haji,Annuar Bin Haji Musa,,male,bumiputera,BN - UMNO,,,,,140,725,,
9,P027,Kelantan,Tanah Merah,Tuan,Ibrahim Bin Pateh Mohamad,,male,bumiputera,APU - S46,,,,,338,421,,
9,P028,Kelantan,Pasir Puteh,Tuan Haji,Mohamed Bin Haji Abdullah,,male,bumiputera,APU - S46,,,,,541,764,,
9,P029,Kelantan,Machang,Dato' Haji,Sukri Bin Haji Mohamed,,male,bumiputera,APU - S46,,,,,832,783,,
9,P030,Kelantan,Jeli,Dato',Mustapa Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,649,285,,
