vol,author,birth_year,sex,ethnicity,party,negeri,area,kod_kawasan,exec_posts,service_posts,author_id,start_date,end_date
14,CHOW KON YEOW,1958.0,male,chinese,PH - DAP,Pulau Pinang,TANJONG,P049,,,2665,2018-05-09,2022-10-10
15,CHOW KON YEOW,1958.0,male,chinese,PH,Pulau Pinang,Batu Kawan,P046,,,2665,2022-11-19,
15,CHOW YU HUI,1983.0,male,chinese,PH,Pahang,Raub,P080,,,4713,2022-11-19,
12,CHUA SOON BUI,1955.0,female,chinese,SAPP,Sabah,Tawau,P190,,,2550,2008-03-08,2013-04-03
12,CHUA TEE YONG,1977.0,male,chinese,BN - MCA,Johor,Labis,P142,Timbalan Menteri Pertanian Dan Industri Asas Tani,,3493,2008-03-08,2013-04-03
13,CHUA TEE YONG,1977.0,male,chinese,BN - MCA,Johor,Labis,P142,Timbalan Menteri Perdagangan Antarabangsa dan Industri,,3493,2013-05-05,2018-04-07
12,CHUA TIAN CHANG,1964.0,male,chinese,PKR,WP Kuala Lumpur,Batu,P115,,,2789,2008-03-08,2013-04-03
13,CHUA TIAN CHANG @ TIAN CHUA,1964.0,male,chinese,PKR,WP Kuala Lumpur,Batu,P115,,,2789,2013-05-05,2018-04-07
14,DANYAL BALAGOPAL ABDULLAH,1951.0,male,indian,PH - PKR,Negeri Sembilan,PORT DICKSON,P132,,,4241,2018-05-09,2022-10-10
13,DATU NASRUN BIN DATU MANSUR,1953.0,male,bumiputera,BN - UMNO,Sabah,Silam,P188,Timbalan Menteri Perusahaan Perladangan dan Komoditi,,3928,2013-05-05,2018-04-07
12,DATUK ZAMANI BIN HJ. SULAIMAN,,male,bumiputera,TIADA,TIADA,,,,,20742,2008-03-08,2013-04-03
12,DEVAMANY A/L S.KRISHNASAMY,1958.0,male,indian,BN - MIC,Pahang,Cameron Highlands,P078,Timbalan Menteri di Jabatan Perdana Menteri,,3402,2008-03-08,2013-04-03
12,DING KUONG HIING,1955.0,male,chinese,BN - SUPP,Sarawak,Sarikei,P208,,,3615,2008-03-08,2013-04-03
12,DORIS SOPHIA AK BRODI,,female,chinese,BN - PRS,TIADA,,,,Timbalan Yang di-Pertua Dewan Negara,5173,2008-03-08,2013-04-03
15,DORIS SOPHIA ANAK BRODI,1960.0,female,bumiputera,GPS,Sarawak,Sri Aman,P202,,,5173,2022-11-19,
12,DOUGLAS UGGAH EMBAS,1956.0,male,bumiputera,BN - PBB,Sarawak,Betong,P204,Menteri Sumber Asli Dan Alam Sekitar,,3254,2008-03-08,2013-04-03
13,DOUGLAS UGGAH EMBAS,1956.0,male,bumiputera,BN - PBB,Sarawak,Betong,P204,,,3254,2013-05-05,2018-04-07
12,DZULKEFLY AHMAD,1956.0,male,bumiputera,PAS,Selangor,Kuala Selangor,P096,,,3424,2008-03-08,2013-04-03
14,DZULKEFLY BIN AHMAD,1956.0,male,bumiputera,PH - AMANAH,Selangor,KUALA SELANGOR,P096,,,3424,2018-05-09,2022-10-10
15,DZULKEFLY BIN AHMAD,1956.0,male,bumiputera,PH,Selangor,Kuala Selangor,P096,Menteri Kesihatan,,3424,2022-11-19,
14,EDDIN SYAZLEE BIN SHITH,1974.0,male,bumiputera,BERSATU,Negeri Sembilan,KUALA PILAH,P129,Timbalan Menteri di Jabatan Perdana Menteri (Ekonomi),,4234,2018-05-09,2022-10-10
15,EDWIN ANAK BANTA,1965.0,male,bumiputera,GPS,Sarawak,Selangau,P214,,,5203,2022-11-19,
12,ENCHIN BIN MAJIMBUN @ ERIC,1950.0,male,bumiputera,SAPP,Sabah,Sepanggar,P171,,,3544,2008-03-08,2013-04-03
12,ER TECK HWA,1973.0,male,chinese,DAP,Johor,Bakri,P145,,,3497,2008-03-08,2013-04-03
13,ER TECK HWA,1973.0,male,chinese,DAP,Johor,Bakri,P145,,,3497,2013-05-05,2018-04-07
15,EWON BENEDICK,1983.0,male,bumiputera,PH,Sabah,Penampang,P174,Menteri Pembangunan Usahawan dan Koperasi,,5073,2022-11-19,
13,EWON EBIN,1955.0,male,bumiputera,BN - UPKO,Sabah,Ranau,P179,,,3907,2013-05-05,2018-04-07
15,FADHLINA BINTI SIDEK,1977.0,female,bumiputera,PH,Pulau Pinang,Nibong Tebal,P047,Menteri Pendidikan,,4593,2022-11-19,
12,FADILAH BIN HAJI YUSOF,1962.0,male,bumiputera,BN - PBB,Sarawak,Petra Jaya,P194,"Timbalan Menteri Sains, Teknologi Dan Inovasi",,3242,2008-03-08,2013-04-03
15,FADILLAH BIN HAJI YUSOF,1962.0,male,bumiputera,GPS,Sarawak,Petra Jaya,P194,Timbalan Perdana Menteri dan Menteri Peralihan Tenaga dan Transformasi Air,Timbalan Ketua Majlis,3242,2022-11-19,
13,FADILLAH BIN YUSOF,1962.0,male,bumiputera,BN - PBB,Sarawak,Petrajaya,P194,Menteri Kerja Raya,,3242,2013-05-05,2018-04-07
14,FADILLAH BIN YUSOF,1962.0,male,bumiputera,GPS - PBB,Sarawak,PETRA JAYA,P194,Menteri Kanan Kerja Raya,,3242,2018-05-09,2022-10-10
15,FATHUL HUZIR BIN AYOB,1983.0,male,bumiputera,PN,Perak,Gerik,P054,,,4620,2022-11-19,
13,FAUZI ABDUL RAHMAN,1947.0,male,bumiputera,PKR,Pahang,Indera Mahkota,P082,,,2404,2013-05-05,2018-04-07
12,FONG CHAN ONN,1944.0,male,chinese,BN - MCA,Melaka,Alor Gajah,P135,,,2471,2008-03-08,2013-04-03
12,FONG KUI LUN,1946.0,male,chinese,DAP,WP Kuala Lumpur,Bukit Bintang,P120,,,2128,2008-03-08,2013-04-03
13,FONG KUI LUN,1946.0,male,chinese,DAP,WP Kuala Lumpur,Bukit Bintang,P120,,,2128,2013-05-05,2018-04-07
14,FONG KUI LUN,1946.0,male,chinese,PH - DAP,Kuala Lumpur,BUKIT BINTANG,P120,,,2128,2018-05-09,2022-10-10
15,FONG KUI LUN,1946.0,male,chinese,PH,Kuala Lumpur,Bukit Bintang,P120,,,2128,2022-11-19,
12,FONG PO KUAN,1974.0,female,chinese,DAP,Perak,Batu Gajah,P066,,,2692,2008-03-08,2013-04-03
15,FUZIAH BINTI SALLEH,,female,bumiputera,PKR,TIADA,,,Timbalan Menteri Perdagangan Dalam Negeri dan Kos Sara Hidup,Timbalan Menteri Perdagangan Dalam Negeri dan Kos Sara Hidup,20768,2022-11-19,
12,FUZIAH BINTI SALLEH,1959.0,female,bumiputera,PKR,Pahang,Kuantan,P083,,,20768,2008-03-08,2013-04-03
13,FUZIAH BINTI SALLEH,1959.0,female,bumiputera,PKR,Pahang,Kuantan,P083,,,20768,2013-05-05,2018-04-07
14,FUZIAH BINTI SALLEH,1959.0,female,bumiputera,PH - PKR,Pahang,KUANTAN,P083,,,20768,2018-05-09,2022-10-10
15,GANABATIRAU A/L VERAMAN,1973.0,male,bumiputera,PH,Selangor,Klang,P110,,,4844,2022-11-19,
14,GAPARI BIN KATINGAN@ GEOFFREY KITINGAN,1947.0,male,bumiputera,STAR,Sabah,KENINGAU,P180,,,5103,2018-05-09,2022-10-10
12,GOBALAKRISHNAN A/L NAGAPAN,1960.0,male,indian,PKR > BEBAS,Kedah,Padang Serai,P017,,,3308,2008-03-08,2013-04-03
12,GOBIND SINGH DEO,1973.0,male,other,DAP,Selangor,Puchong,P103,,,3436,2008-03-08,2013-04-03
13,GOBIND SINGH DEO,1973.0,male,indian,DAP,Selangor,Puchong,P103,,,3436,2013-05-05,2018-04-07
14,GOBIND SINGH DEO,1973.0,male,other,PH - DAP,Selangor,PUCHONG,P103,,,3436,2018-05-09,2022-10-10
15,GOBIND SINGH DEO,1973.0,male,other,PH,Selangor,Damansara,P106,Menteri Digital,,3436,2022-11-19,
13,GOOI HSIAO-LEUNG,1973.0,male,chinese,PKR,Kedah,Alor Setar,P009,,,3294,2013-05-05,2018-04-07
12,GWO-BURNE LOH,1974.0,male,bumiputera,PKR,Selangor,Kelana Jaya,P104,,,3438,2008-03-08,2013-04-03
15,HALIMAH ALI,1960.0,female,bumiputera,PN,Selangor,Kapar,P109,,,4836,2022-11-19,
14,HALIMAH BINTI MOHAMED SADIQUE,1962.0,female,bumiputera,BN - UMNO,Johor,KOTA TINGGI,P156,Menteri Perpaduan Negara,,3515,2018-05-09,2022-10-10
12,HALIMAH BINTI MOHD SADIQUE,1962.0,female,bumiputera,BN - UMNO,Johor,Tenggara,P155,,,3515,2008-03-08,2013-04-03
13,HALIMAH BINTI MOHD SADIQUE,1962.0,female,bumiputera,BN - UMNO,Johor,Tenggara,P155,"Timbalan Menteri Kesejahteraan Bandar, Perumahan Dan Kerajaan Tempatan",,3515,2013-05-05,2018-04-07
12,HAMIM BIN SAMURI,1958.0,male,bumiputera,BN - UMNO,Johor,Ledang,P144,,,3153,2008-03-08,2013-04-03
13,HAMIM BIN SAMURI,1958.0,male,bumiputera,BN - UMNO,Johor,Ledang,P144,Timbalan Menteri Sumber Asli dan Alam Sekitar,,3153,2013-05-05,2018-04-07
13,HAMZAH BIN ZAINUDIN,1957.0,male,bumiputera,BN - UMNO,Perak,Larut,P056,"Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan",,3371,2013-05-05,2018-04-07
14,HAMZAH BIN ZAINUDIN,1957.0,male,bumiputera,BN - UMNO > BERSATU,Perak,LARUT,P056,Menteri Dalam Negeri,,3371,2018-05-09,2022-10-10
15,HAMZAH BIN ZAINUDIN,1957.0,male,bumiputera,PN,Perak,Larut,P056,,,3371,2022-11-19,
12,HAMZAH ZAINUDIN,1957.0,male,bumiputera,BN - UMNO,Perak,Larut,P056,"Timbalan Menteri Perusahaan, Perladangan Dan Komoditi",,3371,2008-03-08,2013-04-03
14,HANIFAH HAJAR TAIB,1972.0,female,bumiputera,GPS - PBB,Sarawak,MUKAH,P213,Timbalan Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,4397,2018-05-09,2022-10-10
15,HANIFAH HAJAR TAIB,1972.0,female,bumiputera,GPS,Sarawak,Mukah,P213,Timbalan Menteri Ekonomi,,4397,2022-11-19,
14,HANNAH YEOH,1979.0,female,chinese,PH - DAP,Kuala Lumpur,SEGAMBUT,P117,,,4212,2018-05-09,2022-10-10
15,HANNAH YEOH TSEOW SUAN,1979.0,female,chinese,PH,Kuala Lumpur,Segambut,P117,Menteri Belia dan Sukan,,4212,2022-11-19,
13,HASAN BIN ARIFIN,1953.0,male,bumiputera,BN - UMNO,Pahang,Rompin,P091,,,4157,2013-05-05,2018-04-07
14,HASAN BIN ARIFIN,1953.0,male,bumiputera,BN - UMNO,Pahang,ROMPIN,P091,,,4157,2018-05-09,2022-10-10
14,HASAN BIN BAHROM,1956.0,male,bumiputera,PH - AMANAH,Negeri Sembilan,TAMPIN,P133,,,4242,2018-05-09,2022-10-10
12,HASAN BIN MALEK,1946.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Kuala Pilah,P129,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,,3474,2008-03-08,2013-04-03
13,HASAN BIN MALEK,1946.0,male,bumiputera,BN - UMNO,Negeri Sembilan,Kuala Pilah,P129,,,3474,2013-05-05,2018-04-07
14,HASANUDDIN BIN MOHD YUNUS,1965.0,male,bumiputera,PH - AMANAH,Selangor,HULU LANGAT,P101,,,4177,2018-05-09,2022-10-10
12,HASBI BIN HABIBOLLAH,1963.0,male,bumiputera,BN - PBB,Sarawak,Limbang,P221,,,3627,2008-03-08,2013-04-03
14,HASBI BIN HABIBOLLAH,1963.0,male,bumiputera,GPS - PBB,Sarawak,LIMBANG,P221,Timbalan Menteri Pembangunan Luar Bandar II,,3627,2018-05-09,2022-10-10
13,HASBI BIN HAJI HABIBOLLAH,1963.0,male,bumiputera,BN - PBB,Sarawak,Limbang,P221,,,3627,2013-05-05,2018-04-07
15,HASBI BIN HAJI HABIBOLLAH,1963.0,male,bumiputera,GPS,Sarawak,Limbang,P221,Timbalan Menteri Pengangkutan,,3627,2022-11-19,
13,HASBULLAH BIN OSMAN,1957.0,male,bumiputera,BN - UMNO,Perak,Gerik,P054,,,3717,2013-05-05,2018-04-07
14,HASBULLAH BIN OSMAN,1957.0,male,bumiputera,BN - UMNO,Perak,Gerik,P054,,,3717,2018-05-09,2022-10-10
15,HASNI BIN MOHAMMAD,1959.0,male,bumiputera,BN,Johor,Simpang Renggam,P151,,,4997,2022-11-19,
14,HASSAN BIN ABDUL KARIM,1951.0,male,bumiputera,PH - PKR,Johor,PASIR GUDANG,P159,,,1860,2018-05-09,2022-10-10
15,HASSAN BIN ABDUL KARIM,1951.0,male,bumiputera,PH,Johor,Pasir Gudang,P159,,,1860,2022-11-19,
15,HASSAN BIN SAAD,1957.0,male,bumiputera,PN,Kedah,Baling,P016,,,4470,2022-11-19,
12,HEE LOY SIAN,1971.0,male,chinese,PKR,Selangor,Petaling Jaya Selatan,P105,,,3440,2008-03-08,2013-04-03
13,HEE LOY SIAN,1971.0,male,chinese,PKR,Selangor,Petaling Jaya Selatan,P105,,,3440,2013-05-05,2018-04-07
12,HENRY SUM AGONG,1946.0,male,bumiputera,BN - PBB,Sarawak,Lawas,P222,,,2912,2008-03-08,2013-04-03
13,HENRY SUM AGONG,1946.0,male,bumiputera,BN - PBB,Sarawak,Lawas,P222,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan",,2912,2013-05-05,2018-04-07
14,HENRY SUM AGONG,1946.0,male,bumiputera,GPS - PBB,Sarawak,LAWAS,P222,Timbalan Menteri Pengangkutan,,2912,2018-05-09,2022-10-10
15,HENRY SUM AGONG,1946.0,male,bumiputera,GPS,Sarawak,Lawas,P222,,,2912,2022-11-19,
12,HIEW KING CHEU,1952.0,male,chinese,DAP,Sabah,Kota Kinabalu,P172,,,3203,2008-03-08,2013-04-03
13,HILMI BIN YAHAYA,1949.0,male,bumiputera,BN - UMNO,Pulau Pinang,Balik Pulau,P053,Timbalan Menteri Kesihatan,,3714,2013-05-05,2018-04-07
15,HISHAMMUDDIN BIN DATUK HUSSEIN,1961.0,male,bumiputera,BN,Johor,Sembrong,P153,,,3510,2022-11-19,
12,HISHAMMUDDIN BIN TUN HUSSEIN,1961.0,male,bumiputera,BN - UMNO,Johor,Sembrong,P153,Menteri Dalam Negeri,,3510,2008-03-08,2013-04-03
13,HISHAMMUDDIN BIN TUN HUSSEIN,1961.0,male,bumiputera,BN - UMNO,Johor,Sembrong,P153,Menteri Pertahanan,,3510,2013-05-05,2018-04-07
14,HISHAMMUDDIN TUN HUSSEIN,1961.0,male,bumiputera,BN - UMNO,Johor,SEMBRONG,P153,Menteri Kanan Pertahanan,,3510,2018-05-09,2022-10-10
12,HOU KOK CHUNG,1963.0,male,chinese,BN - MCA,Johor,Kluang,P152,Timbalan Menteri Pengajian Tinggi,,3509,2008-03-08,2013-04-03
15,HUANG TIONG SII,1969.0,male,chinese,GPS,Sarawak,Sarikei,P208,Timbalan Menteri Sumber Asli dan Kelestarian Alam,,4390,2022-11-19,
14,IBHARIM BIN TUAN MAN,1961.0,male,bumiputera,PAS,Kelantan,KUBANG KERIAN,P024,Menteri Alam Sekitar Dan Air,,4031,2018-05-09,2022-10-10
15,IBHARIM BIN TUAN MAN,1960.0,male,bumiputera,PN,Kelantan,Kubang Kerian,P024,,,4031,2022-11-19,
12,IBRAHIM ALI,1951.0,male,bumiputera,BEBAS,Kelantan,Pasir Mas,P022,,,1692,2008-03-08,2013-04-03
15,IDRIS BIN AHMAD,1963.0,male,bumiputera,PN,Perak,Bagan Serai,P058,,,2922,2022-11-19,
13,IDRIS BIN HAJI AHMAD,1964.0,male,bumiputera,PAS,Perak,Bukit Gantang,P059,,,2922,2013-05-05,2018-04-07
12,IDRIS BIN HAJI HARON,1967.0,male,bumiputera,BN - UMNO,Melaka,Tangga Batu,P136,,,3487,2008-03-08,2013-04-03
13,IDRIS BIN JUSOH,1956.0,male,bumiputera,BN - UMNO,Terengganu,Besut,P033,Menteri Pendidikan Tinggi,,3676,2013-05-05,2018-04-07
14,IDRIS BIN JUSOH,1956.0,male,bumiputera,BN - UMNO,Terengganu,BESUT,P033,,,3676,2018-05-09,2022-10-10
13,IGNATIUS DORELL LEIKING,1971.0,male,bumiputera,PKR > WARISAN,Sabah,Penampang,P174,,,3898,2013-05-05,2018-04-07
14,IGNATIUS DORELL LEIKING,1971.0,male,bumiputera,WARISAN,Sabah,PENAMPANG,P174,,,3898,2018-05-09,2022-10-10
13,IKMAL HISHAM BIN ABDUL AZIZ,1965.0,male,bumiputera,BN - UMNO,Kelantan,Tanah Merah,P027,,,3670,2013-05-05,2018-04-07
14,IKMAL HISHAM BIN ABDUL AZIZ,1965.0,male,bumiputera,BERSATU,Kelantan,TANAH MERAH,P027,Timbalan Menteri Pertahanan,,3670,2018-05-09,2022-10-10
15,IKMAL HISHAM BIN ABDUL AZIZ,1965.0,male,bumiputera,PN,Kelantan,Tanah Merah,P027,,,3670,2022-11-19,
13,IRMOHIZAM BIN HAJI IBRAHIM,1976.0,male,bumiputera,BN - UMNO,Selangor,Kuala Selangor,P096,,,3775,2013-05-05,2018-04-07
15,ISKANDAR DZULKARNAIN BIN ABDUL KHALID,1976.0,male,bumiputera,BEBAS,Perak,Kuala Kangsar,P067,,,4663,2022-11-19,
13,ISMAIL BIN ABD. MUTTALIB,1955.0,male,bumiputera,BN - UMNO,Pahang,Maran,P086,Timbalan Menteri Sumber Manusia,,3413,2013-05-05,2018-04-07
15,ISMAIL BIN ABD. MUTTALIB,1954.0,male,bumiputera,PN,Pahang,Maran,P086,,,3413,2022-11-19,
13,ISMAIL BIN DAUT,1956.0,male,bumiputera,BN - UMNO,Kedah,Merbok,P014,,,3648,2013-05-05,2018-04-07
12,ISMAIL BIN HAJI ABD MUTTALIB,1955.0,male,bumiputera,BN - UMNO,Pahang,Maran,P086,,,3413,2008-03-08,2013-04-03
12,ISMAIL BIN HAJI MOHAMED SAID,1966.0,male,bumiputera,BN - UMNO,Pahang,Kuala Krau,P087,,,1613,2008-03-08,2013-04-03
14,ISMAIL BIN HAJI MOHAMED SAID,1966.0,male,bumiputera,BN - UMNO,Pahang,KUALA KRAU,P087,Timbalan Menteri Dalam Negeri I,,1613,2018-05-09,2022-10-10
14,ISMAIL BIN HJ ABD. MUTTALIB,1955.0,male,bumiputera,BN - UMNO,Pahang,MARAN,P086,Timbalan Menteri Perumahan dan Kerajaan Tempatan,,3413,2018-05-09,2022-10-10
12,ISMAIL BIN KASIM,1960.0,male,bumiputera,BN - UMNO,Perlis,Arau,P003,,,3285,2008-03-08,2013-04-03
13,ISMAIL BIN MOHAMED SAID,1966.0,male,bumiputera,BN - UMNO,Pahang,Kuala Krau,P087,,,1613,2013-05-05,2018-04-07
12,ISMAIL SABRI BIN YAAKOB,1960.0,male,bumiputera,BN - UMNO,Pahang,Bera,P090,"Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,3061,2008-03-08,2013-04-03
13,ISMAIL SABRI BIN YAAKOB,1960.0,male,bumiputera,BN - UMNO,Pahang,Bera,P090,Menteri Kemajuan Luar Bandar dan Wilayah,,3061,2013-05-05,2018-04-07
14,ISMAIL SABRI BIN YAAKOB,1960.0,male,bumiputera,BN - UMNO,Pahang,BERA,P090,YAB PERDANA MENTERI,,3061,2018-05-09,2022-10-10
15,ISMAIL SABRI BIN YAAKOB,1960.0,male,bumiputera,BN,Pahang,Bera,P090,,,3061,2022-11-19,
14,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,1982.0,female,bumiputera,WARISAN,Sabah,KOTA BELUD,P169,,,3882,2018-05-09,2022-10-10
15,ISNARAISSAH MUNIRAH BT MAJILIS@FAKHARUDY,1982.0,female,bumiputera,WARISAN,Sabah,Kota Belud,P169,,,3882,2022-11-19,
13,IZANI BIN HUSIN,1963.0,male,bumiputera,PAS,Kelantan,Pengkalan Chepa,P020,,,3659,2013-05-05,2018-04-07
12,JACOB DUNGAU SAGAN,1947.0,male,bumiputera,BN - SPDP,Sarawak,Baram,P220,Timbalan Menteri Perdagangan Antarabangsa Dan Industri,,2586,2008-03-08,2013-04-03
13,JAILANI BIN JOHARI,1966.0,male,bumiputera,BN - UMNO,Terengganu,Hulu Terengganu,P038,Timbalan Menteri Komunikasi dan Multimedia,,3684,2013-05-05,2018-04-07
14,JALALUDDIN BIN ALIAS,1963.0,male,bumiputera,BN - UMNO,Negeri Sembilan,JELEBU,P126,Timbalan Menteri Wilayah Persekutuan,,4227,2018-05-09,2022-10-10
15,JALALUDDIN BIN ALIAS,1963.0,male,bumiputera,BN,Negeri Sembilan,Jelebu,P126,,,4227,2022-11-19,
12,JAMALUDIN BIN DATO' MOHD JARJIS,1952.0,male,bumiputera,BN - UMNO,Pahang,Rompin,P091,,,3420,2008-03-08,2013-04-03
13,JAMALUDIN BIN DATO' MOHD JARJIS,1952.0,male,bumiputera,BN - UMNO,Pahang,Rompin,P091,,,3420,2013-05-05,2018-04-07
15,JAMALUDIN BIN YAHYA,1971.0,male,bumiputera,PN,Perak,Pasir Salak,P073,,,4688,2022-11-19,
12,JAMES DAWOS MAMIT,1949.0,male,bumiputera,BN - PBB,Sarawak,Mambong,P198,Timbalan Menteri Pelancongan,,3599,2008-03-08,2013-04-03
13,JAMES DAWOS MAMIT,1949.0,male,bumiputera,BN - PBB,Sarawak,Mambong,P198,"Timbalan Menteri Tenaga, Teknologi Hijau dan Air",,3599,2013-05-05,2018-04-07
13,JAMIL KHIR BIN BAHAROM (B),1962.0,male,bumiputera,BN - UMNO,Kedah,Jerai,P012,Menteri Di Jabatan Perdana Menteri,,3646,2013-05-05,2018-04-07
13,JEFF OOI CHUAN AUN,1956.0,male,chinese,DAP,Pulau Pinang,Jelutong,P050,,,3361,2013-05-05,2018-04-07
15,JEFFREY G. KITINGAN,1947.0,male,bumiputera,GRS,Sabah,Keningau,P180,,,5103,2022-11-19,
12,JELAING ANAK MERSAT,1949.0,male,bumiputera,BN - SPDP,Sarawak,Saratok,P205,Timbalan Menteri Pengangkutan,,3610,2008-03-08,2013-04-03
15,JIMMY PUAH WEE TSE,1976.0,male,chinese,PH,Johor,Tebrau,P158,,,5015,2022-11-19,
12,JOHARI BIN ABDUL,1955.0,male,bumiputera,PKR,Kedah,Sungai Petani,P015,,,3304,2008-03-08,2013-04-03
13,JOHARI BIN ABDUL,1955.0,male,bumiputera,PKR,Kedah,Sungai Petani,P015,,,3304,2013-05-05,2018-04-07
14,JOHARI BIN ABDUL,1955.0,male,bumiputera,PH - PKR,Kedah,SUNGAI PETANI,P015,,,3304,2018-05-09,2022-10-10
15,JOHARI BIN ABDUL,1955.0,male,bumiputera,,,,,,Yang di-Pertua Dewan Rakyat,3304,2022-11-19,
13,JOHARI BIN ABDUL GHANI,1964.0,male,bumiputera,BN - UMNO,WP Kuala Lumpur,Titiwangsa,P119,Menteri Kewangan II,,3816,2013-05-05,2018-04-07
15,JOHARI BIN ABDUL GHANI,1964.0,male,bumiputera,BN,Kuala Lumpur,Titiwangsa,P119,Menteri Perladangan dan Komoditi,,3816,2022-11-19,
12,JOHN A/L FERNANDEZ,1942.0,male,indian,DAP,Negeri Sembilan,Seremban,P128,,,3473,2008-03-08,2013-04-03
14,JOHNITY @ MAXIMUS BIN ONGKILI,1954.0,male,bumiputera,PBS,Sabah,KOTA MARUDU,P168,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,3537,2018-05-09,2022-10-10
14,JONATHAN BIN YASIN,1968.0,male,bumiputera,PH - PKR > BERSATU,Sabah,RANAU,P179,Timbalan Menteri Dalam Negeri II,,3566,2018-05-09,2022-10-10
15,JONATHAN BIN YASIN,1967.0,male,bumiputera,GRS,Sabah,Ranau,P179,,,3566,2022-11-19,
12,JOSEPH ENTULU ANAK BELAUN,1955.0,male,bumiputera,BN - PRS,Sarawak,Selangau,P214,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,,3270,2008-03-08,2013-04-03
13,JOSEPH ENTULU ANAK BELAUN,1955.0,male,bumiputera,BN - PRS,Sarawak,Selangau,P214,Menteri Di Jabatan Perdana Menteri,,3270,2013-05-05,2018-04-07
12,JOSEPH KURUP,1945.0,male,bumiputera,BN - PBRS,Sabah,Pensiangan,P182,Timbalan Menteri Sumber Asli Dan Alam Sekitar,,3573,2008-03-08,2013-04-03
13,JOSEPH KURUP,1945.0,male,bumiputera,BN - PBRS,Sabah,Pensiangan,P182,Menteri Di Jabatan Perdana Menteri,,3573,2013-05-05,2018-04-07
12,JOSEPH PAIRIN KITINGAN,1941.0,male,bumiputera,BN - PBS,Sabah,Keningau,P180,,,1895,2008-03-08,2013-04-03
13,JOSEPH PAIRIN KITINGAN,1941.0,male,bumiputera,BN - PBS,Sabah,Keningau,P180,,,1895,2013-05-05,2018-04-07
12,JOSEPH SALANG ANAK GANDUM,1950.0,male,bumiputera,BN - PRS,Sarawak,Julau,P209,"Timbalan Menteri Penerangan, Komunikasi dan Kebudayaan",,2894,2008-03-08,2013-04-03
13,JOSEPH SALANG ANAK GANDUM,1950.0,male,bumiputera,BN - PRS,Sarawak,Julau,P209,,,2894,2013-05-05,2018-04-07
13,JULIAN TAN KOK PING,1979.0,male,chinese,DAP,Sarawak,Stampin,P196,,,3945,2013-05-05,2018-04-07
13,JUMAT HAJI IDRIS,1958.0,male,bumiputera,BN - UMNO,Sabah,Sepanggar,P171,,,3892,2013-05-05,2018-04-07
14,JUNE LEOW HSIAD HUI,1965.0,female,chinese,PH - PKR,Selangor,HULU SELANGOR,P094,,,4163,2018-05-09,2022-10-10
12,JUSLIE AJIROL,1954.0,male,bumiputera,BN - UMNO,Sabah,Libaran,P184,,,3226,2008-03-08,2013-04-03
13,JUSLIE BIN AJIROL,1954.0,male,bumiputera,BN - UMNO,Sabah,Libaran,P184,,,3226,2013-05-05,2018-04-07
15,KALAM BIN SALAN,1965.0,male,bumiputera,PN,Selangor,Sabak Bernam,P092,,,4759,2022-11-19,
15,KAMAL BIN ASHAARI,1970.0,male,bumiputera,PN,Pahang,Kuala Krau,P087,,,4741,2022-11-19,
12,KAMALANATHAN A/L PANCHANATHAN,1966.0,male,indian,BN - MIC,Selangor,Hulu Selangor,P094,,,3772,2008-03-08,2013-04-03
12,KAMARUDIN BIN JAFFAR,1952.0,male,bumiputera,PAS,Kelantan,Tumpat,P019,,,3311,2008-03-08,2013-04-03
14,KAMARUDIN BIN JAFFAR,1952.0,male,bumiputera,PH - PKR > BERSATU,Kuala Lumpur,BANDAR TUN RAZAK,P124,Timbalan Menteri Luar Negeri,,3311,2018-05-09,2022-10-10
13,KAMARUDIN JAFFAR,1952.0,male,bumiputera,PAS > PKR,Kelantan,Tumpat,P019,,,3311,2013-05-05,2018-04-07
12,KAMARUL BAHARIN BIN ABBAS,1948.0,male,bumiputera,PKR,Negeri Sembilan,Telok Kemang,P132,,,3480,2008-03-08,2013-04-03
13,KAMARUL BAHARIN BIN ABBAS,1948.0,male,bumiputera,PKR,Negeri Sembilan,Telok Kemang,P132,,,3480,2013-05-05,2018-04-07
12,KARPAL SINGH A/L RAM SINGH,1941.0,male,other,DAP,Pulau Pinang,Bukit Gelugor,P051,,,848,2008-03-08,2013-04-03
13,KARPAL SINGH A/L RAM SINGH,1941.0,male,other,DAP,Pulau Pinang,Bukit Gelugor,P051,,,848,2013-05-05,2018-04-07
14,KARUPAIYA A/L MUTUSAMI,1953.0,male,indian,PH - PKR,Kedah,PADANG SERAI,P017,,,4016,2018-05-09,2022-10-10
13,KASTHURIRAANI A/P PATTO,1980.0,female,indian,DAP,Pulau Pinang,Batu Kawan,P046,,,3701,2013-05-05,2018-04-07
14,KASTHURIRAANI A/P PATTO,1980.0,female,indian,PH - DAP,Pulau Pinang,BATU KAWAN,P046,,,3701,2018-05-09,2022-10-10
