author_id,vol,author,birth_year,sex,ethnicity,party,negeri,area,kod_kawasan,exec_posts,service_posts,start_date,end_date
2958,12,SALAHUDDIN BIN HAJI AYUB,1962,male,bumiputera,PAS,Kelantan,Kubang Kerian,P024,,,2008-03-08,2013-04-03
2958,14,SALAHUDDIN BIN HAJI AYUB,1962,male,bumiputera,PH - AMANAH,Johor,PULAI,P161,,,2018-05-09,2022-10-10
2958,15,SALAHUDDIN BIN HAJI AYUB,1962,male,bumiputera,PH,Johor,Pulai,P161,,,2022-11-19,2023-07-23
2986,12,AHMAD SHABERY BIN CHEEK,1959,male,bumiputera,BN - UMNO,Terengganu,Kemaman,P040,Menteri Belia Dan Sukan,,2008-03-08,2013-04-03
2986,13,AHMAD SHABERY BIN CHEEK,1959,male,bumiputera,BN - UMNO,Terengganu,Kemaman,P040,Menteri Pertanian dan Industri Asas Tani,,2013-05-05,2018-04-07
2990,12,MUJAHID BIN YUSOF RAWA,1965,male,bumiputera,PAS,Perak,Parit Buntar,P057,,,2008-03-08,2013-04-03
2990,13,MUJAHID BIN YUSOF RAWA,1965,male,bumiputera,PAS,Perak,Parit Buntar,P057,,,2013-05-05,2015-09-16
2990,13,MUJAHID BIN YUSOF RAWA,1965,male,bumiputera,AMANAH,Perak,Parit Buntar,P057,,,2015-09-16,2018-04-07
2990,14,MUJAHID BIN YUSOF RAWA,1965,male,bumiputera,PH - AMANAH,Perak,PARIT BUNTAR,P057,,,2018-05-09,2022-10-10
3012,12,TAN LIAN HOE,1959,female,chinese,BN - GERAKAN,Perak,Gerik,P054,"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,2008-03-08,2013-04-03
3019,12,MICHAEL JEYAKUMAR DEVARAJ,1955,male,indian,PKR - PSM,Perak,Sungai Siput,P062,,,2008-03-08,2013-04-03
3019,13,MICHAEL JEYAKUMAR DEVARAJ,1955,male,indian,PSM,Perak,Sungai Siput,P062,,,2013-05-05,2018-04-07
3061,12,ISMAIL SABRI BIN YAAKOB,1960,male,bumiputera,BN - UMNO,Pahang,Bera,P090,"Menteri Perdagangan Dalam Negeri, Koperasi Dan Kepenggunaan",,2008-03-08,2013-04-03
3061,13,ISMAIL SABRI BIN YAAKOB,1960,male,bumiputera,BN - UMNO,Pahang,Bera,P090,Menteri Kemajuan Luar Bandar dan Wilayah,,2013-05-05,2018-04-07
3061,14,ISMAIL SABRI BIN YAAKOB,1960,male,bumiputera,BN - UMNO,Pahang,BERA,P090,YAB PERDANA MENTERI,,2018-05-09,2022-10-10
3061,15,ISMAIL SABRI BIN YAAKOB,1960,male,bumiputera,BN,Pahang,Bera,P090,,,2022-11-19,
3095,12,KHALID BIN ABD. SAMAD,1957,male,bumiputera,PAS,Selangor,Shah Alam,P108,,,2008-03-08,2013-04-03
3095,13,KHALID BIN ABD. SAMAD,1957,male,bumiputera,PAS ,Selangor,Shah Alam,P108,,,2013-05-05,2015-09-16
3095,13,KHALID BIN ABD. SAMAD,1957,male,bumiputera,AMANAH,Selangor,Shah Alam,P108,,,2015-09-16,2018-04-07
3095,14,KHALID BIN ABD. SAMAD,1957,male,bumiputera,PH - AMANAH,Selangor,SHAH ALAM,P108,,,2018-05-09,2022-10-10
3142,13,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,1975,male,bumiputera,PKR,Melaka,Bukit Katil,P137,,,2013-05-05,2018-04-07
3142,14,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,1975,male,bumiputera,PH - PKR,Melaka,HANG TUAH JAYA,P137,,,2018-05-09,2022-10-10
3148,14,PANG HOK LIONG,1957,male,chinese,PH - DAP,Johor,LABIS,P142,,,2018-05-09,2022-10-10
3148,15,PANG HOK LIONG,1957,male,chinese,PH,Johor,Labis,P142,,,2022-11-19,
3153,12,HAMIM BIN SAMURI,1958,male,bumiputera,BN - UMNO,Johor,Ledang,P144,,,2008-03-08,2013-04-03
3153,13,HAMIM BIN SAMURI,1958,male,bumiputera,BN - UMNO,Johor,Ledang,P144,Timbalan Menteri Sumber Asli dan Alam Sekitar,,2013-05-05,2018-04-07
3186,12,TAN AH ENG,1956,female,chinese,BN - MCA,Johor,Gelang Patah,P162,,,2008-03-08,2013-04-03
3203,12,HIEW KING CHEU,1952,male,chinese,DAP,Sabah,Kota Kinabalu,P172,,,2008-03-08,2013-04-03
3204,14,LIEW CHIN JIN,1952,female,chinese,PH - PKR,Sabah,TAWAU,P190,,,2018-05-09,2022-10-10
3226,12,JUSLIE BIN AJIROL,1954,male,bumiputera,BN - UMNO,Sabah,Libaran,P184,,,2008-03-08,2013-04-03
3226,13,JUSLIE BIN AJIROL,1954,male,bumiputera,BN - UMNO,Sabah,Libaran,P184,,,2013-05-05,2018-04-07
3228,12,EDMUND CHONG KET WAH,1956,male,chinese,BN - PBS,Sabah,Batu Sapi,P185,,,2008-03-08,2010-10-09
3238,12,ABDUL GHAPUR BIN SALLEH,1943,male,bumiputera,BN - UMNO,Sabah,Kalabakan,P191,,,2008-03-08,2013-04-03
3238,13,ABDUL GHAPUR BIN SALLEH,1943,male,bumiputera,BN - UMNO,Sabah,Kalabakan,P191,,,2013-05-05,2018-04-07
3242,12,FADILLAH BIN HAJI YUSOF,1962,male,bumiputera,BN - PBB,Sarawak,Petra Jaya,P194,"Timbalan Menteri Sains, Teknologi Dan Inovasi",,2008-03-08,2013-04-03
3242,13,FADILLAH BIN HAJI YUSOF,1962,male,bumiputera,BN - PBB,Sarawak,Petrajaya,P194,Menteri Kerja Raya,,2013-05-05,2018-04-07
3242,14,FADILLAH BIN HAJI YUSOF,1962,male,bumiputera,GPS - PBB,Sarawak,PETRA JAYA,P194,Menteri Kanan Kerja Raya,,2018-05-09,2022-10-10
3242,15,FADILLAH BIN HAJI YUSOF,1962,male,bumiputera,GPS,Sarawak,Petra Jaya,P194,Timbalan Perdana Menteri dan Menteri Peralihan Tenaga dan Transformasi Air,Timbalan Ketua Majlis,2022-11-19,
3254,12,DOUGLAS UGGAH EMBAS,1956,male,bumiputera,BN - PBB,Sarawak,Betong,P204,Menteri Sumber Asli Dan Alam Sekitar,,2008-03-08,2013-04-03
3254,13,DOUGLAS UGGAH EMBAS,1956,male,bumiputera,BN - PBB,Sarawak,Betong,P204,,,2013-05-05,2018-04-07
3265,12,AARON AGO ANAK DAGANG,1959,male,bumiputera,BN - PRS,Sarawak,Kanowit,P210,,,2008-03-08,2013-04-03
3265,13,AARON AGO ANAK DAGANG,1959,male,bumiputera,BN - PRS,Sarawak,Kanowit,P210,,,2013-05-05,2018-04-07
3265,14,AARON AGO ANAK DAGANG,1959,male,bumiputera,GPS - PRS,Sarawak,KANOWIT,P210,Timbalan Menteri Kesihatan II,,2018-05-09,2022-10-10
3265,15,AARON AGO ANAK DAGANG,1959,male,bumiputera,GPS,Sarawak,Kanowit,P210,Menteri Perpaduan Negara,,2022-11-19,
3270,12,JOSEPH ENTULU ANAK BELAUN,1955,male,bumiputera,BN - PRS,Sarawak,Selangau,P214,Timbalan Menteri Kemajuan Luar Bandar Dan Wilayah,,2008-03-08,2013-04-03
3270,13,JOSEPH ENTULU ANAK BELAUN,1955,male,bumiputera,BN - PRS,Sarawak,Selangau,P214,Menteri Di Jabatan Perdana Menteri,,2013-05-05,2018-04-07
3285,12,ISMAIL BIN KASIM,1960,male,bumiputera,BN - UMNO,Perlis,Arau,P003,,,2008-03-08,2013-04-03
3286,12,ABU BAKAR BIN TAIB,1943,male,bumiputera,BN - UMNO,Kedah,Langkawi,P004,,,2008-03-08,2013-04-03
3288,12,MUKHRIZ TUN DR. MAHATHIR,1964,male,bumiputera,BN - UMNO,Kedah,Jerlun,P005,Timbalan Menteri Perdagangan Antarabangsa Dan Industri,,2008-03-08,2013-04-03
3288,14,MUKHRIZ TUN DR. MAHATHIR,1964,male,bumiputera,BERSATU,Kedah,JERLUN,P005,,,2018-05-09,2020-05-28
3288,14,MUKHRIZ TUN DR. MAHATHIR,1964,male,bumiputera,BEBAS,Kedah,JERLUN,P005,,,2020-05-28,2020-08-12
3288,14,MUKHRIZ TUN DR. MAHATHIR,1964,male,bumiputera,PEJUANG,Kedah,JERLUN,P005,,,2020-08-12,2022-10-10
3290,12,MOHD JOHARI BIN BAHARUM,1954,male,bumiputera,BN - UMNO,Kedah,Kubang Pasu,P006,Timbalan Menteri Pertanian Dan Industri Asas Tani,,2008-03-08,2013-04-03
3290,13,MOHD JOHARI BIN BAHARUM,1954,male,bumiputera,BN - UMNO,Kedah,Kubang Pasu,P006,Timbalan Menteri Pertahanan,,2013-05-05,2018-04-07
3292,12,MOHD NASIR BIN ZAKARIA,1976,male,bumiputera,PAS,Kedah,Padang Terap,P007,,,2008-03-08,2013-04-03
3294,13,GOOI HSIAO-LEUNG,1973,male,chinese,PKR,Kedah,Alor Setar,P009,,,2013-05-05,2018-04-07
3295,12,AHMAD BIN KASIM,1964,male,bumiputera,PKR,Kedah,Kuala Kedah,P010,,,2008-03-08,2013-04-03
3298,12,MOHD FIRDAUS BIN JAAFAR,1974,male,bumiputera,PAS,Kedah,Jerai,P012,,,2008-03-08,2013-04-03
3300,12,CHE UDA BIN CHE NIK,1949,male,bumiputera,PAS,Kedah,Sik,P013,,,2008-03-08,2013-04-03
3302,12,RASHID BIN DIN,1947,male,bumiputera,PKR,Kedah,Merbok,P014,,,2008-03-08,2013-04-03
3304,12,JOHARI BIN ABDUL,1955,male,bumiputera,PKR,Kedah,Sungai Petani,P015,,,2008-03-08,2013-04-03
3304,13,JOHARI BIN ABDUL,1955,male,bumiputera,PKR,Kedah,Sungai Petani,P015,,,2013-05-05,2018-04-07
3304,14,JOHARI BIN ABDUL,1955,male,bumiputera,PH - PKR,Kedah,SUNGAI PETANI,P015,,,2018-05-09,2022-10-10
3304,15,JOHARI BIN ABDUL,1955,male,bumiputera,,,,,,Yang di-Pertua Dewan Rakyat,2022-11-19,
3305,13,ABDUL AZEEZ BIN ABDUL RAHIM,1967,male,bumiputera,BN - UMNO,Kedah,Baling,P016,,,2013-05-05,2018-04-07
3305,14,ABDUL AZEEZ BIN ABDUL RAHIM,1967,male,bumiputera,BN - UMNO,Kedah,BALING,P016,,,2018-05-09,2022-10-10
3306,12,TAIB AZAMUDDEN BIN MD TAIB,1951,male,bumiputera,PAS,Kedah,Baling,P016,,,2008-03-08,2013-04-03
3308,12,GOBALAKRISHNAN A/L NAGAPAN,1960,male,indian,PKR,Kedah,Padang Serai,P017,,,2008-03-08,2011-01-29
3308,12,GOBALAKRISHNAN A/L NAGAPAN,1960,male,indian,BEBAS,Kedah,Padang Serai,P017,,,2011-01-29,2013-04-03
3309,12,ZULKIFLI BIN NOORDIN,1962,male,bumiputera,PKR,Kedah,Kulim-Bandar Baharu,P018,,,2008-03-08,2010-03-06
3309,12,ZULKIFLI BIN NOORDIN,1962,male,bumiputera,BEBAS,Kedah,Kulim-Bandar Baharu,P018,,,2010-03-06,2013-04-03
3310,13,ABD AZIZ BIN SHEIKH FADZIR,1963,male,bumiputera,BN - UMNO,Kedah,Kulim Bandar Baharu,P018,,,2013-05-05,2018-04-07
3311,12,KAMARUDIN BIN JAFFAR,1952,male,bumiputera,PAS,Kelantan,Tumpat,P019,,,2008-03-08,2013-04-03
3311,13,KAMARUDIN BIN JAFFAR,1952,male,bumiputera,PAS,Kelantan,Tumpat,P019,,,2013-05-05,2015-09-11
3311,13,KAMARUDIN BIN JAFFAR,1952,male,bumiputera,PKR,Kelantan,Tumpat,P019,,,2015-09-11,2018-04-07
3311,14,KAMARUDIN BIN JAFFAR,1952,male,bumiputera,PH - PKR,Kuala Lumpur,BANDAR TUN RAZAK,P124,Timbalan Menteri Luar Negeri,,2018-05-09,2020-02-24
3311,14,KAMARUDIN BIN JAFFAR,1952,male,bumiputera,BEBAS,Kuala Lumpur,BANDAR TUN RAZAK,P124,Timbalan Menteri Luar Negeri,,2020-02-24,2020-08-22
3311,14,KAMARUDIN BIN JAFFAR,1952,male,bumiputera,BERSATU,Kuala Lumpur,BANDAR TUN RAZAK,P124,Timbalan Menteri Luar Negeri,,2020-08-22,2022-10-10
3313,12,AB. HALIM BIN AB. RAHMAN,1940,male,bumiputera,PAS,Kelantan,Pengkalan Chepa,P020,,,2008-03-08,2013-04-03
3315,12,WAN ABD. RAHIM BIN WAN ABDULLAH,1952,male,bumiputera,PAS,Kelantan,Kota Bharu,P021,,,2008-03-08,2013-04-03
3318,12,SITI ZAILAH BINTI MOHD YUSOFF,1963,female,bumiputera,PAS,Kelantan,Rantau Panjang,P023,,,2008-03-08,2013-04-03
3318,13,SITI ZAILAH BINTI MOHD YUSOFF,1963,female,bumiputera,PAS,Kelantan,Rantau Panjang,P023,,,2013-05-05,2018-04-07
3318,14,SITI ZAILAH BINTI MOHD YUSOFF,1963,female,bumiputera,PAS,Kelantan,RANTAU PANJANG,P023,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,2018-05-09,2022-10-10
3318,15,SITI ZAILAH BINTI MOHD YUSOFF,1963,female,bumiputera,PN,Kelantan,Rantau Panjang,P023,,,2022-11-19,
3322,12,NASHARUDIN BIN MAT ISA,1963,male,bumiputera,PAS,Kelantan,Bachok,P025,,,2008-03-08,2013-04-03
3324,13,ANNUAR BIN HAJI MUSA,1956,male,bumiputera,BN - UMNO,Kelantan,Ketereh,P026,,,2013-05-05,2018-04-07
3324,14,ANNUAR BIN HAJI MUSA,1956,male,bumiputera,BN - UMNO,Kelantan,KETEREH,P026,Menteri Komunikasi dan Multimedia,,2018-05-09,2022-10-10
3325,12,AB AZIZ BIN AB KADIR,1963,male,bumiputera,PKR,Kelantan,Ketereh,P026,,,2008-03-08,2013-04-03
3327,12,AMRAN BIN AB GHANI,1974,male,bumiputera,PKR,Kelantan,Tanah Merah,P027,,,2008-03-08,2013-04-03
3330,12,MUHAMMAD BIN HUSAIN,1952,male,bumiputera,PAS,Kelantan,Pasir Puteh,P028,,,2008-03-08,2013-04-03
3333,12,MOHD HATTA BIN MD RAMLI,1957,male,bumiputera,PAS,Kelantan,Kuala Krai,P031,,,2008-03-08,2013-04-03
3333,13,MOHD HATTA BIN MD RAMLI,1957,male,bumiputera,PAS,Kelantan,Kuala Krai,P031,,,2013-05-05,2015-09-16
3333,13,MOHD HATTA BIN MD RAMLI,1957,male,bumiputera,AMANAH,Kelantan,Kuala Krai,P031,,,2015-09-16,2018-04-07
3333,14,MOHD HATTA BIN MD RAMLI,1957,male,bumiputera,PH - AMANAH,Perak,LUMUT,P074,,,2018-05-09,2022-10-10
3333,15,MOHD HATTA BIN MD RAMLI,1957,male,bumiputera,PH - AMANAH,,,,,Ahli Dewan Negara,2023-03-20,2026-03-19
3336,12,ABDULLAH BIN MD ZIN,1947,male,bumiputera,BN - UMNO,Terengganu,Besut,P033,,,2008-03-08,2013-04-03
3338,12,MOHD JIDIN BIN SHAFEE,1955,male,bumiputera,BN - UMNO,Terengganu,Setiu,P034,,,2008-03-08,2013-04-03
3340,12,MOHD NASIR BIN IBRAHIM FIKRI,1957,male,bumiputera,BN - UMNO,Terengganu,Kuala Nerus,P035,,,2008-03-08,2013-04-03
3342,12,RAZALI BIN ISMAIL,1949,male,bumiputera,BN - UMNO,Terengganu,Kuala Terengganu,P036,,,2008-03-08,2008-11-28
3345,12,MOHD NOR BIN OTHMAN,1953,male,bumiputera,BN - UMNO,Terengganu,Hulu Terengganu,P038,,,2008-03-08,2013-04-03
3346,12,MATULIDI BIN JUSOH,1958,male,bumiputera,BN - UMNO,Terengganu,Dungun,P039,,,2008-03-08,2013-04-03
3350,12,NOR MOHAMED YAKCOP,1948,male,bumiputera,BN - UMNO,Pulau Pinang,Tasek Gelugor,P042,Menteri di Jabatan Perdana Menteri,,2008-03-08,2013-04-03
3354,12,RAMASAMY A/L PALANISAMY,1950,male,indian,DAP,Pulau Pinang,Batu Kawan,P046,,,2008-03-08,2013-04-03
3355,12,TAN TEE BENG,1972,male,chinese,PKR,Pulau Pinang,Nibong Tebal,P047,,,2008-03-08,2010-03-01
3355,12,TAN TEE BENG,1972,male,chinese,BEBAS,Pulau Pinang,Nibong Tebal,P047,,,2010-03-01,2011-02-24
3355,12,TAN TEE BENG,1972,male,chinese,KITA,Pulau Pinang,Nibong Tebal,P047,,,2011-02-24,2012-02-07
3355,12,TAN TEE BENG,1972,male,chinese,BEBAS,Pulau Pinang,Nibong Tebal,P047,,,2012-02-07,2013-04-03
3357,12,LIEW CHIN TONG,1977,male,chinese,DAP,Pulau Pinang,Bukit Bendera,P048,,,2008-03-08,2013-04-03
3357,13,LIEW CHIN TONG,1977,male,chinese,DAP,Johor,Kluang,P152,,,2013-05-05,2018-04-07
3357,15,LIEW CHIN TONG,1977,male,chinese,PH,Johor,Iskandar Puteri,P162,"Timbalan Menteri Pelaburan, Perdagangan dan Industri",,2022-11-19,
3361,12,JEFF OOI CHUAN AUN,1956,male,chinese,DAP,Pulau Pinang,Jelutong,P050,,,2008-03-08,2013-04-03
3361,13,JEFF OOI CHUAN AUN,1956,male,chinese,DAP,Pulau Pinang,Jelutong,P050,,,2013-05-05,2018-04-07
3364,12,ZAHRAIN MOHAMED HASHIM,1956,male,bumiputera,PKR,Pulau Pinang,Bayan Baru,P052,,,2008-03-08,2010-02-12
3364,12,ZAHRAIN MOHAMED HASHIM,1956,male,bumiputera,BEBAS,Pulau Pinang,Bayan Baru,P052,,,2010-02-12,2013-04-03
3366,12,MOHD YUSMADI BIN MOHD YUSOFF,1975,male,bumiputera,PKR,Pulau Pinang,Balik Pulau,P053,,,2008-03-08,2013-04-03
3369,12,SHAMSUL ANUAR BIN HAJI NASARAH,1967,male,bumiputera,BN - UMNO,Perak,Lenggong,P055,,,2008-03-08,2013-04-03
3369,13,SHAMSUL ANUAR BIN HAJI NASARAH,1967,male,bumiputera,BN - UMNO,Perak,Lenggong,P055,,,2013-05-05,2018-04-07
3369,14,SHAMSUL ANUAR BIN HAJI NASARAH,1967,male,bumiputera,BN - UMNO,Perak,LENGGONG,P055,,,2018-05-09,2022-10-10
3369,15,SHAMSUL ANUAR BIN HAJI NASARAH,1967,male,bumiputera,BN,Perak,Lenggong,P055,Timbalan Menteri Dalam Negeri,,2022-11-19,
3371,12,HAMZAH BIN ZAINUDIN,1957,male,bumiputera,BN - UMNO,Perak,Larut,P056,"Timbalan Menteri Perusahaan, Perladangan Dan Komoditi",,2008-03-08,2013-04-03
3371,13,HAMZAH BIN ZAINUDIN,1957,male,bumiputera,BN - UMNO,Perak,Larut,P056,"Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan",,2013-05-05,2018-04-07
3371,14,HAMZAH BIN ZAINUDIN,1957,male,bumiputera,BN - UMNO,Perak,LARUT,P056,Menteri Dalam Negeri,,2018-05-09,2018-12-14
3371,14,HAMZAH BIN ZAINUDIN,1957,male,bumiputera,BEBAS,Perak,LARUT,P056,Menteri Dalam Negeri,,2018-12-14,2019-02-12
3371,14,HAMZAH BIN ZAINUDIN,1957,male,bumiputera,BERSATU,Perak,LARUT,P056,Menteri Dalam Negeri,,2019-02-12,2022-10-10
3371,15,HAMZAH BIN ZAINUDIN,1957,male,bumiputera,PN,Perak,Larut,P056,,,2022-11-19,
3372,12,MOHSIN FADZLI BIN HAJI SAMSURI,1946,male,bumiputera,PKR,Perak,Bagan Serai,P058,,,2008-03-08,2010-03-01
3372,12,MOHSIN FADZLI BIN HAJI SAMSURI,1946,male,bumiputera,BEBAS,Perak,Bagan Serai,P058,,,2010-03-01,2013-04-03
3376,12,NGA KOR MING,1972,male,chinese,DAP,Perak,Taiping,P060,,,2008-03-08,2013-04-03
3376,13,NGA KOR MING,1972,male,chinese,DAP,Perak,Taiping,P060,,,2013-05-05,2018-04-07
3376,14,NGA KOR MING,1972,male,chinese,PH - DAP,Perak,TELUK INTAN,P076,,,2018-05-09,2022-10-10
3376,15,NGA KOR MING,1972,male,chinese,PH,Perak,Teluk Intan,P076,Menteri Perumahan Dan Kerajaan Tempatan,,2022-11-19,
3380,12,AHMAD HUSNI BIN MOHAMAD HANADZLAH,1953,male,bumiputera,BN - UMNO,Perak,Tambun,P063,Menteri Kewangan II,,2008-03-08,2013-04-03
3380,13,AHMAD HUSNI BIN MOHAMAD HANADZLAH,1953,male,bumiputera,BN - UMNO,Perak,Tambun,P063,,,2013-05-05,2018-04-07
3383,12,M. KULASEGARAN A/L V. MURUGESON,1957,male,indian,DAP,Perak,Ipoh Barat,P065,,,2008-03-08,2013-04-03
3383,13,M. KULASEGARAN A/L V. MURUGESON,1957,male,indian,DAP,Perak,Ipoh Barat,P065,,,2013-05-05,2018-04-07
3383,14,M. KULASEGARAN A/L V. MURUGESON,1957,male,indian,PH - DAP,Perak,IPOH BARAT,P065,,,2018-05-09,2022-10-10
3383,15,M. KULASEGARAN A/L V. MURUGESON,1957,male,indian,PH,Perak,Ipoh Barat,P065,Timbalan Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),,2022-11-19,
3388,12,MOHD NIZAR BIN HAJI ZAKARIA,1969,male,bumiputera,BN - UMNO,Perak,Parit,P069,,,2008-03-08,2013-04-03
3388,14,MOHD NIZAR BIN HAJI ZAKARIA,1969,male,bumiputera,BN - UMNO,Perak,PARIT,P069,,,2018-05-09,2022-10-10
3390,12,LEE CHEE LEONG,1957,male,chinese,BN - MCA,Perak,Kampar,P070,Timbalan Menteri Dalam Negeri,,2008-03-08,2013-04-03
3391,12,LEE BOON CHYE,1960,male,chinese,PKR,Perak,Gopeng,P071,,,2008-03-08,2013-04-03
3391,13,LEE BOON CHYE,1960,male,chinese,PKR,Perak,Gopeng,P071,,,2013-05-05,2018-04-07
3391,14,LEE BOON CHYE,1960,male,chinese,PH - PKR,Perak,GOPENG,P071,,,2018-05-09,2022-10-10
3393,12,SARAVANAN A/L MURUGAN,1968,male,indian,BN - MIC,Perak,Tapah,P072,Timbalan Menteri Wilayah Persekutuan Dan Kesejahteraan Bandar,,2008-03-08,2013-04-03
3393,13,SARAVANAN A/L MURUGAN,1968,male,indian,BN - MIC,Perak,Tapah,P072,Timbalan Menteri Belia Dan Sukan,,2013-05-05,2018-04-07
3393,14,SARAVANAN A/L MURUGAN,1968,male,indian,BN - MIC,Perak,TAPAH,P072,Menteri Sumber Manusia,,2018-05-09,2022-10-10
3393,15,SARAVANAN A/L MURUGAN,1968,male,indian,BN,Perak,Tapah,P072,,,2022-11-19,
3395,12,TAJUDDIN BIN ABDUL RAHMAN,1948,male,bumiputera,BN - UMNO,Perak,Pasir Salak,P073,,,2008-03-08,2013-04-03
3395,13,TAJUDDIN BIN ABDUL RAHMAN,1948,male,bumiputera,BN - UMNO,Perak,Pasir Salak,P073,Timbalan Menteri Pertanian dan Industri Asas Tani,,2013-05-05,2018-04-07
3395,14,TAJUDDIN BIN ABDUL RAHMAN,1948,male,bumiputera,BN - UMNO,Perak,PASIR SALAK,P073,,,2018-05-09,2022-10-10
3398,12,MANOGARAN A/L MARIMUTHU,1960,male,indian,DAP,Perak,Teluk Intan,P076,,,2008-03-08,2013-04-03
3399,12,ONG KA CHUAN,1955,male,chinese,BN - MCA,Perak,Tanjong Malim,P077,,,2008-03-08,2013-04-03
3399,13,ONG KA CHUAN,1955,male,chinese,BN - MCA,Perak,Tanjong Malim,P077,Menteri Perdagangan Antarabangsa dan Industri II,,2013-05-05,2018-04-07
3402,12,DEVAMANY A/L S.KRISHNASAMY,1958,male,indian,BN - MIC,Pahang,Cameron Highlands,P078,Timbalan Menteri di Jabatan Perdana Menteri,,2008-03-08,2013-04-03
3403,12,MOHAMAD SHAHRUM BIN OSMAN,1954,male,bumiputera,BN - UMNO,Pahang,Lipis,P079,,,2008-03-08,2013-04-03
3406,12,NG YEN YEN,1947,female,chinese,BN - MCA,Pahang,Raub,P080,Menteri Pelancongan,,2008-03-08,2013-04-03
3409,12,AZAN BIN ISMAIL,1961,male,bumiputera,PKR,Pahang,Indera Mahkota,P082,,,2008-03-08,2013-04-03
3411,12,ABDUL MANAN BIN ISMAIL,1949,male,bumiputera,BN - UMNO,Pahang,Paya Besar,P084,,,2008-03-08,2013-04-03
3411,13,ABDUL MANAN BIN ISMAIL,1949,male,bumiputera,BN - UMNO,Pahang,Paya Besar,P084,,,2013-05-05,2018-02-12
3413,12,ISMAIL BIN HAJI ABD MUTTALIB,1954,male,bumiputera,BN - UMNO,Pahang,Maran,P086,,,2008-03-08,2013-04-03
3413,13,ISMAIL BIN HAJI ABD MUTTALIB,1954,male,bumiputera,BN - UMNO,Pahang,Maran,P086,Timbalan Menteri Sumber Manusia,,2013-05-05,2018-04-07
3413,14,ISMAIL BIN HAJI ABD MUTTALIB,1954,male,bumiputera,BN - UMNO,Pahang,MARAN,P086,Timbalan Menteri Perumahan dan Kerajaan Tempatan,,2018-05-09,2022-10-10
3413,15,ISMAIL BIN HAJI ABD MUTTALIB,1954,male,bumiputera,PN,Pahang,Maran,P086,,,2022-11-19,
3414,13,NASRUDIN BIN HASSAN,1971,male,bumiputera,PAS,Pahang,Temerloh,P088,,,2013-05-05,2018-04-07
3416,12,SAIFUDDIN BIN ABDULLAH,1961,male,bumiputera,BN - UMNO,Pahang,Temerloh,P088,Timbalan Menteri Pengajian Tinggi,,2008-03-08,2013-04-03
3416,14,SAIFUDDIN BIN ABDULLAH,1961,male,bumiputera,PH - PKR,Pahang,INDERA MAHKOTA,P082,Menteri Luar Negeri,,2018-05-09,2020-02-24
3416,14,SAIFUDDIN BIN ABDULLAH,1961,male,bumiputera,BEBAS,Pahang,INDERA MAHKOTA,P082,Menteri Luar Negeri,,2020-02-24,2020-08-22
3416,14,SAIFUDDIN BIN ABDULLAH,1961,male,bumiputera,BERSATU,Pahang,INDERA MAHKOTA,P082,Menteri Luar Negeri,,2020-08-22,2022-10-10
3416,15,SAIFUDDIN BIN ABDULLAH,1961,male,bumiputera,PN,Pahang,Indera Mahkota,P082,,,2022-11-19,
3420,12,JAMALUDIN BIN DATO' MOHD JARJIS,1952,male,bumiputera,BN - UMNO,Pahang,Rompin,P091,,,2008-03-08,2013-04-03
3420,13,JAMALUDIN BIN DATO' MOHD JARJIS,1952,male,bumiputera,BN - UMNO,Pahang,Rompin,P091,,,2013-05-05,2015-04-04
3421,12,ABD. RAHMAN BIN BAKRI,1966,male,bumiputera,BN - UMNO,Selangor,Sabak Bernam,P092,,,2008-03-08,2013-04-03
3422,12,NORIAH BINTI KASNON,1964,female,bumiputera,BN - UMNO,Selangor,Sungai Besar,P093,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,2008-03-08,2013-04-03
3422,13,NORIAH BINTI KASNON,1964,female,bumiputera,BN - UMNO,Selangor,Sungai Besar,P093,,,2016-05-05,2018-04-07
3424,12,DZULKEFLY BIN AHMAD,1956,male,bumiputera,PAS,Selangor,Kuala Selangor,P096,,,2008-03-08,2013-04-03
3424,14,DZULKEFLY BIN AHMAD,1956,male,bumiputera,PH - AMANAH,Selangor,KUALA SELANGOR,P096,,,2018-05-09,2022-10-10
3424,15,DZULKEFLY BIN AHMAD,1956,male,bumiputera,PH,Selangor,Kuala Selangor,P096,Menteri Kesihatan,,2022-11-19,
3427,12,WILLIAM LEONG JEE KEEN,1957,male,chinese,PKR,Selangor,Selayang,P097,,,2008-03-08,2013-04-03
3427,13,WILLIAM LEONG JEE KEEN,1957,male,chinese,PKR,Selangor,Selayang,P097,,,2013-05-05,2018-04-07
3427,14,WILLIAM LEONG JEE KEEN,1957,male,chinese,PH - PKR,Selangor,SELAYANG,P097,,,2018-05-09,2022-10-10
3427,15,WILLIAM LEONG JEE KEEN,1957,male,chinese,PH,Selangor,Selayang,P097,,,2022-11-19,
